#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf61.7.100
#tb 0: 1/60
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1080x1920
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,       1411,       1411,        1,  6220800, ea653b7a1d0a63dd7c9fcfd042c8462b
0,       1412,       1412,        1,  6220800, 6447e97b9f91d7d01872dfdee52c2e51
0,       1413,       1413,        1,  6220800, a5b7a6a3e86e54e5fa9f1a7564c72536
0,       1414,       1414,        1,  6220800, 38461a688049d9dacaf252c8b14fa401
0,       1415,       1415,        1,  6220800, af31626d0f91150b16d34f6da8f14c29
0,       1416,       1416,        1,  6220800, 4cf93971f3420bec464ab8c4417ebd6c
0,       1417,       1417,        1,  6220800, 9afc041ecbb1660c3be72d8aa3be32fe
0,       1418,       1418,        1,  6220800, b90676162c174bcf015096cbc6db82de
0,       1419,       1419,        1,  6220800, ab936b192b21fb97cb78a41740fe2dad
0,       1420,       1420,        1,  6220800, 1a1a38973825ebe227c86b115adca1f7
0,       1421,       1421,        1,  6220800, 4163d2eb095d001de55b862ba22f14b4
0,       1422,       1422,        1,  6220800, 52e387c82916e578a359a4b8b863d574
0,       1423,       1423,        1,  6220800, cf8cb2618935e5ad042a6a8cb7b9acce
0,       1424,       1424,        1,  6220800, 37d8e0e735f577341e3b3f547db3185c
0,       1425,       1425,        1,  6220800, de8f97fb2babff95456c79fe4eff9293
0,       1426,       1426,        1,  6220800, 83744383ebf9c24e8807756e0ab66d38
0,       1427,       1427,        1,  6220800, 45b7dee2e130533b4e9d8e59931bc61e
0,       1428,       1428,        1,  6220800, c57b5ae53b3976646a46c085721802e2
0,       1429,       1429,        1,  6220800, 3c97dcd0bd52430a2dc5ae8d82a042be
0,       1430,       1430,        1,  6220800, 731e21603a16fa14e70b1bf84a26b220
0,       1431,       1431,        1,  6220800, fb49e941ff570152f5cf8fa792798561
0,       1432,       1432,        1,  6220800, 82c167d3d4d075532d41ede70864157f
0,       1433,       1433,        1,  6220800, d5cb2bfe71da44635c1a5df4ce14aafa
0,       1434,       1434,        1,  6220800, 2a1a83d362f50f4a82fcab28fd97e03f
0,       1435,       1435,        1,  6220800, f4980b9cfcc14db9142a2d6f2db4a410
0,       1436,       1436,        1,  6220800, b8e1c1d4f3df0570ebe98666df0fb256
0,       1437,       1437,        1,  6220800, 70345f98804ba3b4d552c716d5fa871e
0,       1438,       1438,        1,  6220800, 41d456836e7132f9b6399f6517fda71c
0,       1439,       1439,        1,  6220800, 5dd420ce01598df531000e8f405f7fc8
0,       1440,       1440,        1,  6220800, c7f05b43376ba731f091dd0cc15d802a
0,       1441,       1441,        1,  6220800, 4aeaefccf69696aa697f2c69eda861ac
0,       1442,       1442,        1,  6220800, 29611b6d4199d9527c33e9eb2230443a
0,       1443,       1443,        1,  6220800, 3d1571cec9a6af1db57b5a411fba432b
0,       1444,       1444,        1,  6220800, 027a78bd06e03e8553015cef0b96cef0
0,       1445,       1445,        1,  6220800, 8943f8e868cab18919dca4b0595597dc
0,       1446,       1446,        1,  6220800, 9734bf70758dd7841c9ea403010b9bcd
0,       1447,       1447,        1,  6220800, 0ed63d5532857877550a10fd5f49885c
0,       1448,       1448,        1,  6220800, eceeda6e3f7a14f3f782b304b2db1419
0,       1449,       1449,        1,  6220800, 3be54bdcfe61d1bef9c6db0a3b076afb
0,       1450,       1450,        1,  6220800, 5533ff3d34faac855a1c8c2f3af390d1
0,       1451,       1451,        1,  6220800, d54f6273b16021a3d135c4f0b2259872
0,       1452,       1452,        1,  6220800, 62889a0c4c79d3e397f900b9c99bae8d
0,       1453,       1453,        1,  6220800, 8eb92abcc27ccfe7f6d9998214c8d4d8
0,       1454,       1454,        1,  6220800, ec29e70e6825502035124e25cb662b44
0,       1455,       1455,        1,  6220800, 5486bed1d446333aaa56037dc5415f82
0,       1456,       1456,        1,  6220800, ea2d11572f9cc917bbdd7b418a0f95ca
0,       1457,       1457,        1,  6220800, 1d0cd4f1a751ba3f4d62cab069a75c48
0,       1458,       1458,        1,  6220800, 38adc8b8ce25ed5a0c483f948a927b6c
0,       1459,       1459,        1,  6220800, ed5d1b997a7c2a6d76434190fccd585b
0,       1460,       1460,        1,  6220800, d3531a4a749d210d12d365451388d459
0,       1461,       1461,        1,  6220800, 61a979d827a4b30f45ccab1bc745c6ac
0,       1462,       1462,        1,  6220800, e02e4c7f4c68f8ec414a3b1ddd177e04
0,       1463,       1463,        1,  6220800, 25dc80b3f19c19d2b2e219e9079cca87
0,       1464,       1464,        1,  6220800, d7e3def5a19a8442141cbb5e7d7962ca
0,       1465,       1465,        1,  6220800, 9a2bba447d49bbf8865be4b3830f10cf
0,       1466,       1466,        1,  6220800, d7237f69ec057af4756e694d9470fb2f
0,       1467,       1467,        1,  6220800, fd23cad17dbdbb761b490355f5472809
0,       1468,       1468,        1,  6220800, fca32a284a4f12fe8fea7045e04dcc9d
0,       1469,       1469,        1,  6220800, 8c5a43db4e636e111f01355c221cda02
0,       1470,       1470,        1,  6220800, 7ed5891399987d85b39a7532f29fa08b
0,       1471,       1471,        1,  6220800, a470b7ee70c4f61860a35fd360cabd95
0,       1472,       1472,        1,  6220800, d60e8a016ab3a45800ab420223a60f58
0,       1473,       1473,        1,  6220800, 78b9ac987b2f94c0e3fdbb6623581c29
0,       1474,       1474,        1,  6220800, 75c847b4fa13d21665d2f7d738e0b846
0,       1475,       1475,        1,  6220800, 8ffd249ccd3a18075ba5e9f256120d6e
0,       1476,       1476,        1,  6220800, d9cfe6ba7c1bb04ae558a99f1f749719
0,       1477,       1477,        1,  6220800, 0ca4e36e5c4f7d311168664260b01d99
0,       1478,       1478,        1,  6220800, abcb5cdaba1205a0be0b1fa2bbd873e5
0,       1479,       1479,        1,  6220800, 2d78058db5363e9a79ada7c9eddb25cf
0,       1480,       1480,        1,  6220800, 2cd6eb1ed90e61260da26eb76244365b
0,       1481,       1481,        1,  6220800, b776dabec4614f326c4933de9f55186e
0,       1482,       1482,        1,  6220800, 24678b298d52e8601b78ec96c5f649f1
0,       1483,       1483,        1,  6220800, 36af60a98af7834dbd927cfe99d80d46
0,       1484,       1484,        1,  6220800, cc1c5948e97793ca89fa0d015e9c17fb
0,       1485,       1485,        1,  6220800, cdb3410700fb3d095b0774e2e3ffc556
0,       1486,       1486,        1,  6220800, 74a90f7134a37c991001e397aa8d7928
0,       1487,       1487,        1,  6220800, dcc758a626308ebcd044b5a80f35a819
0,       1488,       1488,        1,  6220800, 383ddac932f9dfbbe0848931fa82408b
0,       1489,       1489,        1,  6220800, fe56a9d9b3baac7748526553bd8f849b
0,       1490,       1490,        1,  6220800, 40f7511343ad26f7eb2745c3fdee80dc
0,       1491,       1491,        1,  6220800, 898873e70a7a411aecdeb375a7befdbe
0,       1492,       1492,        1,  6220800, 6c8e6712c78de6121b9335e4676fe8fe
0,       1493,       1493,        1,  6220800, d767ac92a26d163ee114c420f662bd02
0,       1494,       1494,        1,  6220800, d47f8b8e7f32ccce7ffa2e0f77861a39
0,       1495,       1495,        1,  6220800, 7b5a839f2073e050cea8646b12cfe8c7
0,       1496,       1496,        1,  6220800, 91643a438aa8e05c41ba11f79cb63a17
0,       1497,       1497,        1,  6220800, d4db7ce7997094345c2c7f86f5edcd42
0,       1498,       1498,        1,  6220800, 09d8804ada32a7f88fc710dc5247a554
0,       1499,       1499,        1,  6220800, f19c960faa97dee2d10a222f81658c5c
0,       1500,       1500,        1,  6220800, 4c588dbcd900ddfba880f6f303cb6b37
0,       1501,       1501,        1,  6220800, 2b7641de57f0e35ca62f6e8c7be07ad9
0,       1502,       1502,        1,  6220800, 4312b4a30dec259ddaa834360b189426
0,       1503,       1503,        1,  6220800, f869f5a1a36aedcae87c3c85bbc40936
0,       1504,       1504,        1,  6220800, 09d9bb8f115d76510f587d382440a086
0,       1505,       1505,        1,  6220800, d25f63ec1ddd56e8647b2bf598bb9fc6
0,       1506,       1506,        1,  6220800, 2da405c0eacb3eb24941b365f3cf9684
0,       1507,       1507,        1,  6220800, a8316e63e47cb1e53289de7eb2c773c6
0,       1508,       1508,        1,  6220800, 0b19a6f8b197cf61c5851ea1ef337bd5
0,       1509,       1509,        1,  6220800, f6fa0d13910d6efa1f000c1953516fc2
0,       1510,       1510,        1,  6220800, 1aa086323537e54e2d8b448c6cbd9d6a
0,       1511,       1511,        1,  6220800, 96e34fdf7dbb36e64c56639caa6aa98f
0,       1512,       1512,        1,  6220800, d8c0d3c0f93b7cbae7cce84605848f08
0,       1513,       1513,        1,  6220800, bd0febc3a64a2df61b7ce3a954f5bd34
0,       1514,       1514,        1,  6220800, 3455d109cfdeea433ebd5db16ae8afe8
0,       1515,       1515,        1,  6220800, 7a6c41b02984ace45dd0a1553f7cf767
0,       1516,       1516,        1,  6220800, 9ce0e00e90403f21e70842d56c7a4d79
0,       1517,       1517,        1,  6220800, adfdc1c85255aef560fa24c101390d28
0,       1518,       1518,        1,  6220800, b460db34286f17d3efe68a3acac7d278
0,       1519,       1519,        1,  6220800, fea76acf906196eb3902e2a5a767dfbb
0,       1520,       1520,        1,  6220800, 56625fbc581fc38794ff51eeaf308851
0,       1521,       1521,        1,  6220800, 11fbdefe3447c676b91f87d5255e2c82
0,       1522,       1522,        1,  6220800, b27fea925e48fe5f52dd60ff253463cd
0,       1523,       1523,        1,  6220800, 118a0e56338a21e82d74c46565eeda87
0,       1524,       1524,        1,  6220800, 53f8a81d4693eb977a249d6dffb38b13
0,       1525,       1525,        1,  6220800, 91f7074a61a6ba9568a0768b9da7ab21
0,       1526,       1526,        1,  6220800, c22ac041ad742af0fc44c1811d7a7595
0,       1527,       1527,        1,  6220800, b52ec109f6acd1658f35aafa2d0abfe3
0,       1528,       1528,        1,  6220800, 9a76af21ad973f2a0a7ba29303f24083
0,       1529,       1529,        1,  6220800, d686cc2d0d153c8189ab34109a0784d7
0,       1530,       1530,        1,  6220800, 1237f4e5bb28a33ce1d958b8fe77522d
0,       1531,       1531,        1,  6220800, dd492a8624313d6bc19704573407185b
0,       1532,       1532,        1,  6220800, 09a7cc47e5287d049974f0a70976d2cf
0,       1533,       1533,        1,  6220800, 026bdf1986e6c09e320d43e241ac85c2
0,       1534,       1534,        1,  6220800, 0aecd2679b61f68250842d7e7796838b
0,       1535,       1535,        1,  6220800, 50ce25f53e6aaca6d850cc64996f4625
0,       1536,       1536,        1,  6220800, 1d63b5253d914b7a5bab301312b10a89
0,       1537,       1537,        1,  6220800, f6795ab32eb7869e6dc70ef28f0a80a1
0,       1538,       1538,        1,  6220800, 7394ac3fa30ddc35ad5484c165992ea6
0,       1539,       1539,        1,  6220800, 27e3e05a6af9789b395513ff6082dabc
0,       1540,       1540,        1,  6220800, 1ef0978ea7ed669db0588272ae444fd6
0,       1541,       1541,        1,  6220800, 2f673f16330890fdbdbf6330ba78d8f4
0,       1542,       1542,        1,  6220800, 58a214201710d559cd0d082023910adf
0,       1543,       1543,        1,  6220800, 97a88545ae4f43dcc629ca85f29238f0
0,       1544,       1544,        1,  6220800, 88047fb13e48c01f82b3eb8a0de33f80
0,       1545,       1545,        1,  6220800, 788eb5e385a16a099ceb15a1d899a04a
0,       1546,       1546,        1,  6220800, 30918db17f8e0180534a0ec967811602
0,       1547,       1547,        1,  6220800, d17369da925df70c51a4d36a324e7786
0,       1548,       1548,        1,  6220800, 61ddca43e4bb7f6e6669502d44e37b8a
0,       1549,       1549,        1,  6220800, 231d80eda51e68ff0c9731b16d110b8a
0,       1550,       1550,        1,  6220800, e2f9672201e99124374408f07a036503
0,       1551,       1551,        1,  6220800, 254569cc721fe6361f95274aed5cdeef
0,       1552,       1552,        1,  6220800, 81c7cc418ad54b8a83091d163dd61060
0,       1553,       1553,        1,  6220800, ab8e0c9e454207a2e818418ed4b4a553
0,       1554,       1554,        1,  6220800, 9078242751254af57d1192c4393de598
0,       1555,       1555,        1,  6220800, c0b36acad002969fefcfc718c51af85d
0,       1556,       1556,        1,  6220800, 7635b282e9d4288d5af6263207fd2af7
0,       1557,       1557,        1,  6220800, b8560255bff22fa56acf912f8de0da06
0,       1558,       1558,        1,  6220800, adf70f3e817c962633fed415e9b6c639
0,       1559,       1559,        1,  6220800, 046a8189b6da1d5561c8c86577244a78
0,       1560,       1560,        1,  6220800, 02fe01f51a91ae827330c7e160c38f19
0,       1561,       1561,        1,  6220800, d332eb9589484d5344ba8c24f91011c7
0,       1562,       1562,        1,  6220800, 27b83c5310576a4a8288ae0f792be243
0,       1563,       1563,        1,  6220800, 88d633f7bd4ba54a5b7c7e3822a0ad12
0,       1564,       1564,        1,  6220800, f8198f4fa00d66181a24ab6904a7358d
0,       1565,       1565,        1,  6220800, 471647774b5882f38aa753d6df990d86
0,       1566,       1566,        1,  6220800, 838583f480c7e8f61ef6592bab34478f
0,       1567,       1567,        1,  6220800, 253626a0c82babafd8539fecaedac35b
0,       1568,       1568,        1,  6220800, c71fb5b9a38c304743abd3961ef4d393
0,       1569,       1569,        1,  6220800, e78bd3e1140b238f7ff7cf06e2ce45ac
0,       1570,       1570,        1,  6220800, ff21bf3baf848b43e2e9ffee2b83c01e
0,       1571,       1571,        1,  6220800, 98b15e405445547209494d093ef606d2
0,       1572,       1572,        1,  6220800, 411430bcfce8c623408bbc241e02efc7
0,       1573,       1573,        1,  6220800, 78a0888b49074f4d25be24a62f5b0eff
0,       1574,       1574,        1,  6220800, 411430bcfce8c623408bbc241e02efc7
0,       1575,       1575,        1,  6220800, 08047df96dc1fc1e628fc1dd027a1d75
0,       1576,       1576,        1,  6220800, 08047df96dc1fc1e628fc1dd027a1d75
0,       1577,       1577,        1,  6220800, 6248aec482757d98c37ce2ebb78f3eab
0,       1578,       1578,        1,  6220800, 08047df96dc1fc1e628fc1dd027a1d75
0,       1579,       1579,        1,  6220800, 08047df96dc1fc1e628fc1dd027a1d75
0,       1580,       1580,        1,  6220800, 08047df96dc1fc1e628fc1dd027a1d75
0,       1581,       1581,        1,  6220800, 6248aec482757d98c37ce2ebb78f3eab
0,       1582,       1582,        1,  6220800, 6248aec482757d98c37ce2ebb78f3eab
0,       1583,       1583,        1,  6220800, 58592e2738aa1ecfea0ed26de23c2169
0,       1584,       1584,        1,  6220800, f31e7a79cee999075db59fe1fea0f975
0,       1585,       1585,        1,  6220800, 3b5e9867b16e454d045accbf960f51de
0,       1586,       1586,        1,  6220800, 0164648fd3f2386761cfc398f9177d49
0,       1587,       1587,        1,  6220800, 8216902554343c0f55e73c4bcf3ccbd8
0,       1588,       1588,        1,  6220800, 83121633c89c9b7a1e4ad84a2faae68a
0,       1589,       1589,        1,  6220800, 1e7f853a6684154ed7a4978594e30a9c
0,       1590,       1590,        1,  6220800, 3636135628db7d15b68b29ed72a649b2
0,       1591,       1591,        1,  6220800, 3761af143db4bbd43b618f03168b3f45
0,       1592,       1592,        1,  6220800, ba0b95a33ce70bbb790fa8d20a35625d
0,       1593,       1593,        1,  6220800, 5f62af1c79713f901baa8f732a84a032
0,       1594,       1594,        1,  6220800, d192247b6f9a288c99e6af2e6bfa8811
0,       1595,       1595,        1,  6220800, 6c47870ecda5a4d6566633ead1f84681
0,       1596,       1596,        1,  6220800, 3f45a9dbf17f7c1afa7c2431c4a9c4f2
0,       1597,       1597,        1,  6220800, db1b31852f08a5ea9f872bd6dc000455
0,       1598,       1598,        1,  6220800, 42ef37675dd42e433067ee1a9945ca1e
0,       1599,       1599,        1,  6220800, c69911f60e5eb9d616e497ad813e68de
0,       1600,       1600,        1,  6220800, 4771fa39a3d5dcd4a26ee76a2bc31386
0,       1601,       1601,        1,  6220800, 657bf284b2c631c85e51d4bac3ffd157
0,       1602,       1602,        1,  6220800, c5692c03e376e04aa0b2eef0d0874188
0,       1603,       1603,        1,  6220800, 5903367d472f0d064003e3d6f428cbca
0,       1604,       1604,        1,  6220800, b12fc72bbe5ac1c1170a64e793ce36f7
0,       1605,       1605,        1,  6220800, 0c76b67cabaea25d1c6eb439b9e5efe6
0,       1606,       1606,        1,  6220800, 13be7478d0005d5d2e0113bfef1600b8
0,       1607,       1607,        1,  6220800, 005064215d3e74f8dfee9da90273f37b
0,       1608,       1608,        1,  6220800, 88adcd6348c559a8955d5f3f313c927f
0,       1609,       1609,        1,  6220800, 7d4dcf5afb77fd82165a1873eaaa728d
0,       1610,       1610,        1,  6220800, 9cb496c95ff45254ed252c429234f2a9
0,       1611,       1611,        1,  6220800, 43061c5d8324dcb8f8a19672131a7150
0,       1612,       1612,        1,  6220800, a8ae0931f22e5871bf1b956d9da2f99c
0,       1613,       1613,        1,  6220800, ccf4cfd96ecdd5e2d0eed084a61475c7
0,       1614,       1614,        1,  6220800, c180870894589957584c89bfaf013249
0,       1615,       1615,        1,  6220800, f154c93d5bfdc1f3228bd791c3634a25
0,       1616,       1616,        1,  6220800, 27142775b0dc2d1989ee03214edcd71c
0,       1617,       1617,        1,  6220800, 739c781450ac08192d35cf2b0c9c665f
0,       1618,       1618,        1,  6220800, 4951c55a8428d54b27771b5038c2a542
0,       1619,       1619,        1,  6220800, 5204e5810ae5bed1e55c1b71b18dd56d
0,       1620,       1620,        1,  6220800, 1880af9ab87b3a692440c5b7ee0f8183
0,       1621,       1621,        1,  6220800, 37d2322fb73c6d58a5a6a6f07e513d84
0,       1622,       1622,        1,  6220800, aadbde97997a1adac2488ddd8b0713f9
0,       1623,       1623,        1,  6220800, 7ca4d8bae3cd9fcae3e2a3f69868cfce
0,       1624,       1624,        1,  6220800, 2ff5842dfdaa6e3f7afe2126b0d42751
0,       1625,       1625,        1,  6220800, f146c046369e24da84fcc8dba593314d
0,       1626,       1626,        1,  6220800, fa96cb5051da3a1125fc3a7ba510a534
0,       1627,       1627,        1,  6220800, fe872b59766b9f104b609444ddc46890
0,       1628,       1628,        1,  6220800, b1ea1f1655cf92ac083a8c0f03110398
0,       1629,       1629,        1,  6220800, 24e88fbbe466b84634b39fd5239f40cc
0,       1630,       1630,        1,  6220800, 6dd2b5aa1e884b7e152a0b442ae12fd7
0,       1631,       1631,        1,  6220800, cc6470e961a33d51a2600cd91b87c652
0,       1632,       1632,        1,  6220800, 53e2bd66bab593fb88bda4683ed884ef
0,       1633,       1633,        1,  6220800, 4830a8c36cf46e41186c97558ae73cfc
0,       1634,       1634,        1,  6220800, 7605e5fed6573f76103f1ba216e7b46a
0,       1635,       1635,        1,  6220800, 762b9996b3df8b03ec2e80775cf38cee
0,       1636,       1636,        1,  6220800, 3f7d25ec483069915f6af3002d91c0a1
0,       1637,       1637,        1,  6220800, cf2140d4194c10981d6561982b437543
0,       1638,       1638,        1,  6220800, b5567fc5e9a084b58e69dc2a23e4d55a
0,       1639,       1639,        1,  6220800, 98102cdfb3465085d59205ec0b1b57bd
0,       1640,       1640,        1,  6220800, 9dc224cec654b0bfe289eeac15845363
0,       1641,       1641,        1,  6220800, b62ee70f9a0b86ab33a16d71c38136b5
0,       1642,       1642,        1,  6220800, cd7ccba6203e8b99bba2687fa08e3926
0,       1643,       1643,        1,  6220800, a37b0306c160debf5e9d18750d7e48f4
0,       1644,       1644,        1,  6220800, e08362ab2be4837313a955c228e37b63
0,       1645,       1645,        1,  6220800, 897f380967a5a52134ca41b6624f6427
0,       1646,       1646,        1,  6220800, 1b8fdf15955126a9a927c46e7a494372
0,       1647,       1647,        1,  6220800, dda88d411434fe1abecacd79623058cd
0,       1648,       1648,        1,  6220800, 75b71b95a4726d02a4d65e45bcca2ad5
0,       1649,       1649,        1,  6220800, 7bfb4a383882bb8822cd2f8765f0110b
0,       1650,       1650,        1,  6220800, b08da4d603193abace4e13372456d88c
0,       1651,       1651,        1,  6220800, a6fb69a700a16e4d73a496b4ba3aea62
0,       1652,       1652,        1,  6220800, d11707c4858a4d09d8363209ebe7cb41
0,       1653,       1653,        1,  6220800, f5112e0a5959370d8761568838cbdfc8
0,       1654,       1654,        1,  6220800, a65785f516ae434ebd9ca9be6a02da10
0,       1655,       1655,        1,  6220800, 96bd73c763b53bf2cf32bac0aa6725a3
0,       1656,       1656,        1,  6220800, 773d32dd50db88cd484c4a5aeaaf491b
0,       1657,       1657,        1,  6220800, d0f521bd45690f6c50b6257eaa6400c0
0,       1658,       1658,        1,  6220800, 383361db68ad37d4d30051875cf7f7d3
0,       1659,       1659,        1,  6220800, 40af0cb560f580bb8d4333221bfdfe33
0,       1660,       1660,        1,  6220800, 900663b1ef17777306e97e7f925e5739
0,       1661,       1661,        1,  6220800, ddf61b5402d7a572ee5b6d8d228cf46c
0,       1662,       1662,        1,  6220800, b3002aee36aa7ff947113dde0721c7f0
0,       1663,       1663,        1,  6220800, a2562825e2a637ad036219ec935f62a0
0,       1664,       1664,        1,  6220800, 3a308f079b9cfebacaffc0f8f64fec5e
0,       1665,       1665,        1,  6220800, 08a0b460b17a2d6af307111e05329290
0,       1666,       1666,        1,  6220800, 7239b69f9c6078b9733342ebbfaa133b
0,       1667,       1667,        1,  6220800, 5316c3af7860a362b2d3a89094c42f99
0,       1668,       1668,        1,  6220800, 97ff7da8a0bd6904353073f41d3a2473
0,       1669,       1669,        1,  6220800, 3edb824335bbcd6c67422aae16a7b637
0,       1670,       1670,        1,  6220800, 21ee340d42561f97f09e0e7a03dc53f9
0,       1671,       1671,        1,  6220800, 33e7bf124b5b657d3f2872975bc2b963
0,       1672,       1672,        1,  6220800, 673de26aa276ff670aa561f8800a8080
0,       1673,       1673,        1,  6220800, cecbaf63a0cfd250ca1407f890dd6010
0,       1674,       1674,        1,  6220800, b45fbed3dffa669faa48da74ca9906c3
0,       1675,       1675,        1,  6220800, b2ec0bd4e1c61e80503523a8864aed8e
0,       1676,       1676,        1,  6220800, eab91c89eb9a4a63f0e98ab1a014ceb4
0,       1677,       1677,        1,  6220800, 62b3ec41f51d5110ccfc25f478d70ee4
0,       1678,       1678,        1,  6220800, 678d77cb8a3955b09cae78a3968ccb76
0,       1679,       1679,        1,  6220800, e62a60214c185def0aff1635da766ca0
0,       1680,       1680,        1,  6220800, df8bcfd6dc5317cf4ae4d0252020fafd
0,       1681,       1681,        1,  6220800, 651ab6427e0d9653050e907b52e3a7dc
0,       1682,       1682,        1,  6220800, 4db71a0a4595da057a7e432053c0a71e
0,       1683,       1683,        1,  6220800, a8457a13a935d0142471f4b1b416eb4d
0,       1684,       1684,        1,  6220800, 1ecd258d2fa47f21155adfcd68e8d6ae
0,       1685,       1685,        1,  6220800, 2b93791fdbfe0200fcb8825540707546
0,       1686,       1686,        1,  6220800, 51159afd3ff9aa7949f9ae83654a1b0f
0,       1687,       1687,        1,  6220800, f3141af3f71e86715590957717fa1bbe
0,       1688,       1688,        1,  6220800, 85dcb85ecaa9d56eeeacff2a478fe2c9
0,       1689,       1689,        1,  6220800, cd4197e8f3c75ce0f71ae6dcf52db45e
0,       1690,       1690,        1,  6220800, 6a71d20addeb4348540d99d859c42186
0,       1691,       1691,        1,  6220800, 5ef06cf7d63b4000b122834db05ea26d
0,       1692,       1692,        1,  6220800, 23d7cab5d0cdabc74c741bd17cb66f67
0,       1693,       1693,        1,  6220800, ea57aabe6abe740c6c69e6bd72867d57
0,       1694,       1694,        1,  6220800, c076e48e6f938dae26ca6c82a190af47
0,       1695,       1695,        1,  6220800, efbea68141d3192bc4c9efceb2aca9a1
0,       1696,       1696,        1,  6220800, 2107db60703ddf1c6803f3ad168d602e
0,       1697,       1697,        1,  6220800, d57e244e60a5e9e50b87c8ed8e5eae60
0,       1698,       1698,        1,  6220800, 886cf0cdabf16c9bb622ef1a4315a512
0,       1699,       1699,        1,  6220800, 1723f94fe6931372845a16cf2acf5e3e
0,       1700,       1700,        1,  6220800, d7037f573065758b213f9cd84a9ad64f
0,       1701,       1701,        1,  6220800, a59198e9b5e8a9457777b50d81a07db2
0,       1702,       1702,        1,  6220800, 935b99d024a30f47770d2f0e02b10436
0,       1703,       1703,        1,  6220800, 3ee2cf9319c93df4e243ecb9a82a5f45
0,       1704,       1704,        1,  6220800, 3f1de42bbf0a74b7ad06060ff746f6c0
0,       1705,       1705,        1,  6220800, b49a8b46ddef57fd2c946d8f6fd9a7bc
0,       1706,       1706,        1,  6220800, 909e367806b2f3d76a087161595e2346
0,       1707,       1707,        1,  6220800, b202a376eec0958344536f52dc49ab37
0,       1708,       1708,        1,  6220800, a9fb23d33c3ae75cb848565ba458e48b
0,       1709,       1709,        1,  6220800, 23e5ce0934e6bc00dede2d29896d5a29
0,       1710,       1710,        1,  6220800, 0c51735c79585eeea31b6357ce1181a6
0,       1711,       1711,        1,  6220800, a858ac1bd7599f738f4b578f4d67da9f
0,       1712,       1712,        1,  6220800, 03c41163511fbcceece9e99d12a9ceb3
0,       1713,       1713,        1,  6220800, c4ee0ee21d78f868538ac87604b6cc3d
0,       1714,       1714,        1,  6220800, d6969d655865d611d0d88e2b8a6aa2e9
0,       1715,       1715,        1,  6220800, b525da1ccd0d48067d13f9f65689f87a
0,       1716,       1716,        1,  6220800, ab436650874ff2cc83354afc36b5aa40
0,       1717,       1717,        1,  6220800, 7b743ae41bbc7e0c65ddc36a95e321bb
0,       1718,       1718,        1,  6220800, 3344318388ef4df0de48e0ed35915419
0,       1719,       1719,        1,  6220800, 725edcb3a3826c26a61d8dbb54c7bc11
0,       1720,       1720,        1,  6220800, bb1bd058604d63ccb6aa0dd406ec2152
0,       1721,       1721,        1,  6220800, c47a4bc3293fa6b846414dd38a9771f8
0,       1722,       1722,        1,  6220800, 3eea6525820b72ee8e0adb99cb9adc89
0,       1723,       1723,        1,  6220800, f71f9ed2bc836ee605bbccc7f0b4de74
0,       1724,       1724,        1,  6220800, 9c366889193817ea7f0809374bc03694
0,       1725,       1725,        1,  6220800, a521fe236b81665fd5ff46bfa0b95a38
0,       1726,       1726,        1,  6220800, b1cc9437439a4cf32e693dedd3cb890c
0,       1727,       1727,        1,  6220800, e10ecc620c791facff209e9d7f6f0254
0,       1728,       1728,        1,  6220800, 0a9ebe906b50df69c8cb0e9b4ec3756b
0,       1729,       1729,        1,  6220800, f337cf801b133c145d01193d4ccae9da
0,       1730,       1730,        1,  6220800, 3f2cba53bb16c8a4d029a2ea94cebe1f
0,       1731,       1731,        1,  6220800, d0f3f4876290cd2bc7d00b2777db805e
0,       1732,       1732,        1,  6220800, c01353e3821011442f835ec6f314dcf2
0,       1733,       1733,        1,  6220800, dc7879e473d8659e95f5fd19e337ea9d
0,       1734,       1734,        1,  6220800, ee5fdfb942e5d5e53b918c625f31a6f4
0,       1735,       1735,        1,  6220800, b80786ea3abcfed2356ab011c191b787
0,       1736,       1736,        1,  6220800, 36c6674115c73426744b89b15c533b98
0,       1737,       1737,        1,  6220800, fb278221421c7cc0704ccf3a5824f828
0,       1738,       1738,        1,  6220800, e38cf4ff3d3d14d8df8cbd35a930adab
0,       1739,       1739,        1,  6220800, b0d5342ca38c75fcf1f09f8c30d1e4e8
0,       1740,       1740,        1,  6220800, 2007a7715acde67cafa66cec6c7cddfa
0,       1741,       1741,        1,  6220800, c4ecb3c223c529191f67218de54cfcb7
0,       1742,       1742,        1,  6220800, 52d57016b17c654cdc9382ff9fca07c0
0,       1743,       1743,        1,  6220800, 461a96abbd599ba605e97198bf4ebdc4
0,       1744,       1744,        1,  6220800, 02e939e38ff38bb45066543c7e32255d
0,       1745,       1745,        1,  6220800, fda122c4afb6f5d82a5777a7ed44fa17
0,       1746,       1746,        1,  6220800, 2167b9bce4d5676c0f877f1b01e2bf7a
0,       1747,       1747,        1,  6220800, 323056bc1e820aafe32c72b0da60b047
0,       1748,       1748,        1,  6220800, 2d7766c75163785fc33a475a3cf4c6c8
0,       1749,       1749,        1,  6220800, 9afa61915b2efad698350b150514f108
0,       1750,       1750,        1,  6220800, 07d9ab8d5ccf89b1893d25b068a0fc28
0,       1751,       1751,        1,  6220800, 4b2434aa3a7333ed0ed4de33058c4904
